# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001
# Bias = 0101
# CSArefs = 011
# Shaper = 101
# Leakage mask = 00000000000000000000000000000000
# Discr. enable mask = 00000000000000000000000000000000
# Calibration mask = 11111111111111111111111111111111
# Threshold = 128
# FineTHR[0] = 011
# FineTHR[1] = 011
# FineTHR[2] = 011
# FineTHR[3] = 011
# FineTHR[4] = 011
# FineTHR[5] = 011
# FineTHR[6] = 011
# FineTHR[7] = 011
# FineTHR[8] = 011
# FineTHR[9] = 011
# FineTHR[10] = 011
# FineTHR[11] = 011
# FineTHR[12] = 011
# FineTHR[13] = 011
# FineTHR[14] = 011
# FineTHR[15] = 011
# FineTHR[16] = 011
# FineTHR[17] = 011
# FineTHR[18] = 011
# FineTHR[19] = 011
# FineTHR[20] = 011
# FineTHR[21] = 011
# FineTHR[22] = 011
# FineTHR[23] = 011
# FineTHR[24] = 011
# FineTHR[25] = 011
# FineTHR[26] = 011
# FineTHR[27] = 011
# FineTHR[28] = 011
# FineTHR[29] = 011
# FineTHR[30] = 011
# FineTHR[31] = 011
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
50	1000	00	20	606
50	1000	00	21	530
50	1000	00	22	535
50	1000	00	23	552
50	1000	00	24	549
50	1000	00	25	656
50	1000	00	26	565
50	1000	00	27	585
50	1000	00	28	616
50	1000	00	29	542
50	1000	00	30	612
50	1000	10	31	598
50	1000	00	0	561
50	1000	00	1	595
50	1000	00	2	542
50	1000	00	3	612
50	1000	00	4	592
50	1000	00	5	604
50	1000	00	6	570
50	1000	00	7	550
50	1000	00	8	538
50	1000	00	9	610
50	1000	00	10	535
50	1000	00	11	570
50	1000	00	12	523
50	1000	00	13	627
50	1000	00	14	617
50	1000	00	15	540
50	1000	00	16	579
50	1000	00	17	630
50	1000	00	18	556
50	1000	00	19	573
50	1000	00	20	612
50	1000	00	21	530
50	1000	00	22	536
50	1000	00	23	553
50	1000	00	24	546
50	1000	00	25	653
50	1000	00	26	567
50	1000	00	27	581
50	1000	00	28	619
50	1000	00	29	545
50	1000	00	30	616
50	1000	10	31	597
50	1000	00	0	558
50	1000	00	1	594
50	1000	00	2	545
50	1000	00	3	608
50	1000	00	4	589
50	1000	00	5	605
50	1000	00	6	570
50	1000	00	7	579
50	1000	00	8	533
50	1000	00	9	605
50	1000	00	10	534
50	1000	00	11	562
50	1000	00	12	523
50	1000	00	13	627
50	1000	00	14	610
50	1000	00	15	539
50	1000	00	16	581
50	1000	00	17	628
50	1000	00	18	551
50	1000	00	19	574
50	1000	00	20	609
50	1000	00	21	530
50	1000	00	22	536
50	1000	00	23	552
50	1000	00	24	546
50	1000	00	25	653
50	1000	00	26	565
50	1000	00	27	581
50	1000	00	28	618
50	1000	00	29	545
50	1000	00	30	611
50	1000	10	31	600
50	1000	00	0	560
50	1000	00	1	596
50	1000	00	2	542
50	1000	00	3	612
50	1000	00	4	591
50	1000	00	5	600
50	1000	00	6	568
50	1000	00	7	562
50	1000	00	8	532
50	1000	00	9	607
50	1000	00	10	532
50	1000	00	11	565
50	1000	00	12	522
50	1000	00	13	626
50	1000	00	14	607
50	1000	00	15	540
50	1000	00	16	582
50	1000	00	17	628
50	1000	00	18	554
50	1000	00	19	573
50	1000	00	20	612
50	1000	00	21	531
50	1000	00	22	537
50	1000	00	23	555
50	1000	00	24	551
50	1000	00	25	658
50	1000	00	26	568
50	1000	00	27	582
50	1000	00	28	617
50	1000	00	29	542
50	1000	00	30	614
50	1000	10	31	602
50	1000	00	0	562
50	1000	00	1	598
50	1000	00	2	544
50	1000	00	3	612
50	1000	00	4	591
50	1000	00	5	605
50	1000	00	6	570
50	1000	00	7	486
50	1000	00	8	537
50	1000	00	9	609
50	1000	00	10	537
50	1000	00	11	566
50	1000	00	12	523
50	1000	00	13	630
50	1000	00	14	613
50	1000	00	15	542
50	1000	00	16	579
50	1000	00	17	623
50	1000	00	18	553
50	1000	00	19	573
50	1000	00	20	606
50	1000	00	21	533
50	1000	00	22	536
50	1000	00	23	553
50	1000	00	24	550
50	1000	00	25	656
50	1000	00	26	568
50	1000	00	27	582
50	1000	00	28	616
50	1000	00	29	541
50	1000	00	30	613
50	1000	10	31	595
50	1000	00	0	562
50	1000	00	1	597
50	1000	00	2	544
50	1000	00	3	613
50	1000	00	4	594
50	1000	00	5	605
50	1000	00	6	567
50	1000	00	7	484
50	1000	00	8	535
50	1000	00	9	611
50	1000	00	10	533
50	1000	00	11	566
50	1000	00	12	522
50	1000	00	13	626
50	1000	00	14	610
50	1000	00	15	544
50	1000	00	16	578
50	1000	00	17	628
50	1000	00	18	556
50	1000	00	19	576
50	1000	00	20	607
50	1000	00	21	532
50	1000	00	22	536
50	1000	00	23	555
50	1000	00	24	546
50	1000	00	25	658
50	1000	00	26	568
50	1000	00	27	583
50	1000	00	28	619
50	1000	00	29	544
50	1000	00	30	613
50	1000	10	31	597
50	1000	00	0	565
50	1000	00	1	598
50	1000	00	2	545
50	1000	00	3	612
50	1000	00	4	593
50	1000	00	5	606
50	1000	00	6	571
50	1000	00	7	523
50	1000	00	8	535
50	1000	00	9	607
50	1000	00	10	538
50	1000	00	11	567
50	1000	00	12	525
50	1000	00	13	628
50	1000	00	14	613
50	1000	00	15	542
50	1000	00	16	581
50	1000	00	17	630
50	1000	00	18	554
50	1000	00	19	576
50	1000	00	20	608
50	1000	00	21	531
50	1000	00	22	535
50	1000	00	23	554
50	1000	00	24	547
50	1000	00	25	653
50	1000	00	26	568
50	1000	00	27	585
50	1000	00	28	615
50	1000	00	29	538
50	1000	00	30	612
50	1000	10	31	597
50	1000	00	0	561
50	1000	00	1	598
50	1000	00	2	545
50	1000	00	3	609
50	1000	00	4	590
50	1000	00	5	608
50	1000	00	6	572
50	1000	00	7	501
50	1000	00	8	538
50	1000	00	9	613
50	1000	00	10	537
50	1000	00	11	570
50	1000	00	12	526
50	1000	00	13	631
50	1000	00	14	616
50	1000	00	15	548
50	1000	00	16	582
50	1000	00	17	629
50	1000	00	18	560
50	1000	00	19	573
50	1000	00	20	611
50	1000	00	21	534
50	1000	00	22	538
50	1000	00	23	553
50	1000	00	24	548
50	1000	00	25	660
50	1000	00	26	567
50	1000	00	27	582
50	1000	00	28	618
50	1000	00	29	542
50	1000	00	30	614
50	1000	10	31	601
50	1000	00	0	558
50	1000	00	1	593
50	1000	00	2	538
50	1000	00	3	610
50	1000	00	4	593
50	1000	00	5	602
50	1000	00	6	566
50	1000	00	7	529
50	1000	00	8	534
50	1000	00	9	609
50	1000	00	10	533
50	1000	00	11	565
50	1000	00	12	523
50	1000	00	13	630
50	1000	00	14	610
50	1000	00	15	546
50	1000	00	16	574
50	1000	00	17	628
50	1000	00	18	553
50	1000	00	19	572
50	1000	00	20	605
50	1000	00	21	529
50	1000	00	22	534
50	1000	00	23	552
50	1000	00	24	544
50	1000	00	25	653
50	1000	00	26	565
50	1000	00	27	582
50	1000	00	28	612
50	1000	00	29	540
50	1000	00	30	612
50	1000	10	31	596
50	1000	00	0	560
50	1000	00	1	596
50	1000	00	2	546
50	1000	00	3	611
50	1000	00	4	594
50	1000	00	5	608
50	1000	00	6	567
50	1000	00	7	482
50	1000	00	8	537
50	1000	00	9	608
50	1000	00	10	533
50	1000	00	11	564
50	1000	00	12	525
50	1000	00	13	628
50	1000	00	14	612
50	1000	00	15	544
50	1000	00	16	581
50	1000	00	17	629
50	1000	00	18	555
50	1000	00	19	570
50	1000	00	20	609
50	1000	00	21	532
50	1000	00	22	537
50	1000	00	23	553
50	1000	00	24	549
50	1000	00	25	655
50	1000	00	26	566
50	1000	00	27	581
50	1000	00	28	615
50	1000	00	29	542
50	1000	00	30	612
50	1000	10	31	601
50	1000	00	0	561
50	1000	00	1	594
50	1000	00	2	543
50	1000	00	3	609
50	1000	00	4	590
50	1000	00	5	605
50	1000	00	6	570
50	1000	00	7	418
50	1000	00	8	536
50	1000	00	9	608
50	1000	00	10	535
50	1000	00	11	566
50	1000	00	12	523
50	1000	00	13	629
50	1000	00	14	612
50	1000	00	15	547
50	1000	00	16	580
50	1000	00	17	626
50	1000	00	18	552
50	1000	00	19	574
50	1000	00	20	606
50	1000	00	21	534
50	1000	00	22	535
50	1000	00	23	552
50	1000	00	24	542
50	1000	00	25	657
50	1000	00	26	564
50	1000	00	27	582
50	1000	00	28	614
50	1000	00	29	541
50	1000	00	30	614
50	1000	10	31	597
50	1000	00	0	561
50	1000	00	1	596
50	1000	00	2	544
50	1000	00	3	610
50	1000	00	4	590
50	1000	00	5	602
50	1000	00	6	571
50	1000	00	7	475
50	1000	00	8	534
50	1000	00	9	606
50	1000	00	10	534
50	1000	00	11	564
50	1000	00	12	521
50	1000	00	13	623
50	1000	00	14	610
50	1000	00	15	540
50	1000	00	16	578
50	1000	00	17	626
50	1000	00	18	554
50	1000	00	19	573
50	1000	00	20	607
50	1000	00	21	529
50	1000	00	22	537
50	1000	00	23	553
50	1000	00	24	546
50	1000	00	25	656
50	1000	00	26	563
50	1000	00	27	580
50	1000	00	28	613
50	1000	00	29	544
50	1000	00	30	613
50	1000	10	31	597
50	1000	00	0	561
50	1000	00	1	597
50	1000	00	2	546
50	1000	00	3	610
50	1000	00	4	592
50	1000	00	5	607
50	1000	00	6	569
50	1000	00	7	532
50	1000	00	8	533
50	1000	00	9	611
50	1000	00	10	535
50	1000	00	11	566
50	1000	00	12	523
50	1000	00	13	630
50	1000	00	14	612
50	1000	00	15	540
50	1000	00	16	578
50	1000	00	17	629
50	1000	00	18	552
50	1000	00	19	572
50	1000	00	20	611
50	1000	00	21	530
50	1000	00	22	534
50	1000	00	23	552
50	1000	00	24	548
50	1000	00	25	658
50	1000	00	26	566
50	1000	00	27	583
50	1000	00	28	617
50	1000	00	29	541
50	1000	00	30	612
50	1000	10	31	597
50	1000	00	0	559
50	1000	00	1	593
50	1000	00	2	541
50	1000	00	3	608
50	1000	00	4	590
50	1000	00	5	602
50	1000	00	6	569
50	1000	00	7	669
50	1000	00	8	535
50	1000	00	9	608
50	1000	00	10	533
50	1000	00	11	565
50	1000	00	12	522
50	1000	00	13	628
50	1000	00	14	611
50	1000	00	15	544
50	1000	00	16	581
50	1000	00	17	628
50	1000	00	18	554
50	1000	00	19	570
50	1000	00	20	609
50	1000	00	21	532
50	1000	00	22	536
50	1000	00	23	550
50	1000	00	24	546
50	1000	00	25	654
50	1000	00	26	565
50	1000	00	27	582
50	1000	00	28	614
50	1000	00	29	545
50	1000	00	30	614
50	1000	10	31	598
50	1000	00	0	558
50	1000	00	1	596
50	1000	00	2	541
50	1000	00	3	609
50	1000	00	4	591
50	1000	00	5	605
50	1000	00	6	570
50	1000	00	7	546
50	1000	00	8	533
50	1000	00	9	608
50	1000	00	10	530
50	1000	00	11	564
50	1000	00	12	522
50	1000	00	13	627
50	1000	00	14	608
50	1000	00	15	538
50	1000	00	16	578
50	1000	00	17	629
50	1000	00	18	554
50	1000	00	19	573
50	1000	00	20	611
50	1000	00	21	531
50	1000	00	22	535
50	1000	00	23	550
50	1000	00	24	543
50	1000	00	25	653
50	1000	00	26	565
50	1000	00	27	581
50	1000	00	28	613
50	1000	00	29	539
50	1000	00	30	612
50	1000	10	31	599
50	1000	00	0	560
50	1000	00	1	594
50	1000	00	2	544
50	1000	00	3	611
50	1000	00	4	589
50	1000	00	5	603
50	1000	00	6	568
50	1000	00	7	493
50	1000	00	8	535
50	1000	00	9	604
50	1000	00	10	533
50	1000	00	11	563
50	1000	00	12	523
50	1000	00	13	627
50	1000	00	14	610
50	1000	00	15	541
50	1000	00	16	581
50	1000	00	17	630
50	1000	00	18	552
50	1000	00	19	574
50	1000	00	20	608
50	1000	00	21	532
50	1000	00	22	534
50	1000	00	23	550
50	1000	00	24	545
50	1000	00	25	654
50	1000	00	26	566
50	1000	00	27	581
50	1000	00	28	613
50	1000	00	29	542
50	1000	00	30	612
50	1000	10	31	601
50	1000	00	0	560
50	1000	00	1	596
50	1000	00	2	542
50	1000	00	3	608
50	1000	00	4	587
50	1000	00	5	602
50	1000	00	6	568
50	1000	00	7	546
50	1000	00	8	532
50	1000	00	9	605
50	1000	00	10	533
50	1000	00	11	566
50	1000	00	12	523
50	1000	00	13	626
50	1000	00	14	610
50	1000	00	15	539
50	1000	00	16	580
50	1000	00	17	628
50	1000	00	18	555
50	1000	00	19	571
50	1000	00	20	606
50	1000	00	21	531
50	1000	00	22	536
50	1000	00	23	550
50	1000	00	24	546
50	1000	00	25	657
50	1000	00	26	565
50	1000	00	27	582
50	1000	00	28	613
50	1000	00	29	540
50	1000	00	30	614
50	1000	10	31	598
50	1000	00	0	561
50	1000	00	1	595
50	1000	00	2	545
50	1000	00	3	610
50	1000	00	4	592
50	1000	00	5	609
50	1000	00	6	572
50	1000	00	7	565
50	1000	00	8	533
50	1000	00	9	605
50	1000	00	10	533
50	1000	00	11	565
50	1000	00	12	523
50	1000	00	13	628
50	1000	00	14	609
50	1000	00	15	541
50	1000	00	16	580
50	1000	00	17	627
50	1000	00	18	557
50	1000	00	19	573
50	1000	00	20	610
50	1000	00	21	529
50	1000	00	22	538
50	1000	00	23	554
50	1000	00	24	546
50	1000	00	25	654
50	1000	00	26	569
50	1000	00	27	582
50	1000	00	28	613
50	1000	00	29	541
50	1000	00	30	615
50	1000	10	31	601
50	1000	00	0	560
50	1000	00	1	596
50	1000	00	2	543
50	1000	00	3	610
50	1000	00	4	592
50	1000	00	5	603
50	1000	00	6	570
50	1000	00	7	466
50	1000	00	8	537
50	1000	00	9	608
50	1000	00	10	538
50	1000	00	11	568
50	1000	00	12	526
50	1000	00	13	629
50	1000	00	14	616
50	1000	00	15	544
50	1000	00	16	578
50	1000	00	17	625
50	1000	00	18	551
50	1000	00	19	570
50	1000	00	20	605
50	1000	00	21	532
50	1000	00	22	537
50	1000	00	23	553
50	1000	00	24	547
50	1000	00	25	656
50	1000	00	26	564
50	1000	00	27	585
50	1000	00	28	616
50	1000	00	29	542
50	1000	00	30	615
50	1000	10	31	599
50	1000	00	0	559
50	1000	00	1	594
50	1000	00	2	544
50	1000	00	3	612
50	1000	00	4	590
50	1000	00	5	602
50	1000	00	6	570
50	1000	00	7	524
50	1000	00	8	535
50	1000	00	9	607
50	1000	00	10	535
50	1000	00	11	565
50	1000	00	12	522
50	1000	00	13	626
50	1000	00	14	609
50	1000	00	15	541
50	1000	00	16	578
50	1000	00	17	626
50	1000	00	18	553
50	1000	00	19	570
50	1000	00	20	607
50	1000	00	21	531
50	1000	00	22	533
50	1000	00	23	554
50	1000	00	24	544
50	1000	00	25	652
50	1000	00	26	567
50	1000	00	27	582
50	1000	00	28	613
50	1000	00	29	542
50	1000	00	30	614
50	1000	10	31	597
50	1000	00	0	562
50	1000	00	1	597
50	1000	00	2	546
50	1000	00	3	615
50	1000	00	4	594
50	1000	00	5	606
50	1000	00	6	570
50	1000	00	7	523
50	1000	00	8	533
50	1000	00	9	605
50	1000	00	10	532
50	1000	00	11	565
50	1000	00	12	522
50	1000	00	13	625
50	1000	00	14	612
50	1000	00	15	542
50	1000	00	16	578
50	1000	00	17	629
50	1000	00	18	556
50	1000	00	19	571
50	1000	00	20	606
50	1000	00	21	530
50	1000	00	22	534
50	1000	00	23	554
50	1000	00	24	545
50	1000	00	25	657
50	1000	00	26	567
50	1000	00	27	583
50	1000	00	28	613
50	1000	00	29	544
50	1000	00	30	614
50	1000	10	31	599
50	1000	00	0	561
50	1000	00	1	594
50	1000	00	2	544
50	1000	00	3	608
50	1000	00	4	590
50	1000	00	5	605
50	1000	00	6	569
50	1000	00	7	594
50	1000	00	8	535
50	1000	00	9	609
50	1000	00	10	536
50	1000	00	11	568
50	1000	00	12	523
50	1000	00	13	626
50	1000	00	14	610
50	1000	00	15	542
50	1000	00	16	577
50	1000	00	17	626
50	1000	00	18	552
50	1000	00	19	571
50	1000	00	20	605
50	1000	00	21	530
50	1000	00	22	534
50	1000	00	23	548
50	1000	00	24	542
50	1000	00	25	655
50	1000	00	26	564
50	1000	00	27	582
50	1000	00	28	616
50	1000	00	29	544
50	1000	00	30	613
50	1000	10	31	596
50	1000	00	0	557
50	1000	00	1	596
50	1000	00	2	539
50	1000	00	3	609
50	1000	00	4	589
50	1000	00	5	606
50	1000	00	6	568
50	1000	00	7	538
50	1000	00	8	535
50	1000	00	9	606
50	1000	00	10	536
